"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"904","19_609_13","IFN2","19_609",34.66,18.19,8.11,259.81,28.18,57.14,44.58,0.33,2.67,5.41,6.16,99.75,65.14,34.61,0,0,0,88.94,46.8,3.45,10.8,15.13,76.17,"Nodo 3 - Pies inventariados",5.09,2.11,13.1,"19_609_17","IFN3","19_609",17,17,13,31.83,15.4,7,186.27,18.75,48.38,45.45,0.4,2.35,4.18,4.87,62.69,40.32,22.37,0,0,0,54.59,30.06,2.05,7.34,9.49,48.93,"Nodo 1 - Pies mayores",2.3,1
"905","19_609_14","IFN2","19_609",140.17,14.68,7.1,169.27,39.01,46.12,48.39,0.32,2.15,4.86,5.47,58,37.19,20.81,0,0,0,50.34,27.41,1.76,6.57,8.3,44.04,"Nodo 3 - Pies inventariados",4.83,2.1,9.85,"19_609_20","IFN3","19_609",20,20,14,31.83,14.3,6.5,160.61,22.78,44.92,45.45,0.4,2.18,3.92,4.55,50.55,32.28,18.26,0,0,0,44.72,24.54,1.62,6.18,7.71,40.05,"Nodo 1 - Pies mayores",4.45,1.5
"906","19_609_15","IFN2","19_609",34.65,18.02,7.5,255.04,29.97,56.61,41.63,0.33,2.66,5,5.68,90.82,59.17,31.66,0,0,0,82.14,43.74,3.35,10.57,14.74,72.39,"Nodo 3 - Pies inventariados",5.07,2,12.95,"19_609_21","IFN3","19_609",21,21,15,31.83,15.15,6.5,180.27,21.08,47.6,42.9,0.4,2.31,3.89,4.53,56.5,36.23,20.27,0,0,0,49.98,27.73,1.94,7.07,9.06,45.8,"Nodo 1 - Pies mayores",2.2,1
"907","19_609_16","IFN2","19_609",34.74,20.16,9.81,319.35,20.21,63.35,48.66,0.34,2.95,6.48,7.44,146.62,96.89,49.73,0,0,68.79,134.55,65.48,4.77,13.72,20.2,104.18,"Nodo 3 - Pies inventariados",5.21,2.31,14.95,"19_609_22","IFN3","19_609",22,22,16,31.83,20.3,9.5,323.65,9.63,63.77,46.8,0.41,3.06,5.64,6.65,143.92,95.08,48.84,0,0,69.29,133.32,65.11,4.87,13.93,20.59,104.5,"Nodo 1 - Pies mayores",5.35,2
"908","19_609_17","IFN2","19_609",34.71,19.13,10.46,287.46,24.41,60.1,54.68,0.33,2.77,7.05,8.06,141.02,92.98,48.04,0,0,63.25,128.33,60.96,4.04,12.14,17.43,94.57,"Nodo 3 - Pies inventariados",5.13,2.46,14,"19_609_24","IFN3","19_609",24,24,17,31.83,19.05,9,285.02,12.65,59.85,47.24,0.4,2.87,5.37,6.32,120.77,79.33,41.45,0,0,60.37,109.96,55.05,3.99,12.02,17.23,88.29,"Nodo 1 - Pies mayores",5.05,1
"909","19_609_18","IFN2","19_609",34.64,17.84,8.72,249.93,30.85,56.04,48.88,0.32,2.6,5.9,6.7,103.16,67.4,35.77,0,0,0,94,46.98,3.25,10.32,14.33,74.88,"Nodo 3 - Pies inventariados",5.04,2.22,12.8,"19_609_25","IFN3","19_609",25,25,18,31.83,15,7,176.71,22.22,47.12,46.67,0.39,2.28,4.24,4.92,59.59,38.25,21.33,0,0,0,51.89,28.43,1.88,6.9,8.81,46.03,"Nodo 1 - Pies mayores",2.2,0.5
"910","19_609_19","IFN2","19_609",34.66,18.07,8.72,256.35,29.08,56.76,48.24,0.33,2.64,5.86,6.67,105.66,69.09,36.57,0,0,0,96.24,48.24,3.38,10.63,14.85,77.1,"Nodo 3 - Pies inventariados",5.07,2.22,13,"19_609_26","IFN3","19_609",26,26,19,31.83,17.4,7.5,237.79,15.96,54.66,43.1,0.41,2.65,4.45,5.21,84.87,55.15,29.72,0,0,0,76.74,40.61,3,9.74,13.36,66.71,"Nodo 1 - Pies mayores",4.4,1
"911","19_609_2","IFN2","19_609",34.69,18.68,8.09,274.2,25.41,58.7,43.3,0.34,2.75,5.35,6.1,104.85,68.6,36.25,0,0,0,93.36,49.47,3.76,11.49,16.32,81.04,"Nodo 3 - Pies inventariados",5.13,2.09,13.55,"19_609_2","IFN3","19_609",2,2,2,31.83,16.7,7,219.04,16.72,52.46,41.92,0.41,2.55,4.14,4.85,73.3,47.41,25.88,0,0,0,63.83,35.67,2.64,8.86,11.91,59.08,"Nodo 1 - Pies mayores",3.15,1
"912","19_609_20","IFN2","19_609",34.76,21.08,9.18,349.15,16.6,66.24,43.52,0.35,3.11,5.95,6.86,149.7,99.08,50.62,0,0,73.86,134.86,69.05,5.49,15.21,22.9,112.65,"Nodo 3 - Pies inventariados",5.28,2.18,15.8,"19_609_27","IFN3","19_609",27,27,20,31.83,22.2,10.5,387.08,7.2,69.74,47.3,0.41,3.33,6.24,7.39,188.6,125.68,62.91,0,0,84.31,176.12,83.69,6.45,17.14,26.46,133.75,"Nodo 1 - Pies mayores",6.4,3.5
"913","19_609_21","IFN2","19_609",38.11,24.89,10.74,486.42,8.22,78.18,43.14,0.36,3.65,6.87,8,240.26,161.5,78.76,0,0,172.45,224.1,108.04,9.24,22.35,36.45,176.07,"Nodo 3 - Pies inventariados",5.44,2.24,19.45,"19_609_28","IFN3","19_609",28,28,21,14.15,25.8,10,522.79,2.65,81.05,38.76,0.42,3.9,5.8,6.91,240.3,161.67,78.63,0,0,175.05,219.73,111.59,10.35,24.3,40.32,186.56,"Nodo 1 - Pies mayores",6.35,1.5
"914","19_609_22","IFN2","19_609",38.1,24.56,11.32,473.68,10.08,77.15,46.1,0.35,3.58,7.33,8.52,246.61,165.82,80.79,0,0,173.62,231.72,108.54,8.86,21.67,35.12,174.19,"Nodo 3 - Pies inventariados",5.41,2.32,19.15,"19_609_29","IFN3","19_609",29,29,22,14.15,25.75,10.5,520.77,3.39,80.9,40.78,0.41,3.87,6.15,7.31,251.08,169.09,81.99,0,0,178.88,234.47,114.53,10.28,24.19,40.11,189.11,"Nodo 1 - Pies mayores",6.6,1.5
"915","19_609_23","IFN2","19_609",34.63,17.65,9.93,244.62,32.57,55.44,56.26,0.31,2.54,6.83,7.74,114.7,75.1,39.6,0,0,0,105.26,49.76,3.14,10.07,13.9,76.87,"Nodo 3 - Pies inventariados",5,2.43,12.65,"19_609_30","IFN3","19_609",30,30,23,31.83,15.25,8.5,182.65,19.92,47.91,55.74,0.39,2.29,5.19,6.05,74.36,48.01,26.35,0,0,0,65.36,33.19,1.98,7.17,9.23,51.58,"Nodo 1 - Pies mayores",2.6,1
"916","19_609_24","IFN2","19_609",56.82,26.95,11.21,570.5,4.98,84.67,41.58,0.36,3.96,7.12,8.32,292.17,197.7,94.46,0,0,195.14,274.94,131.31,11.87,26.89,45.58,215.64,"Nodo 3 - Pies inventariados",5.5,2.21,21.45,"19_609_31","IFN3","19_609",31,31,24,14.15,27.6,11.5,598.28,1.8,86.71,41.67,0.41,4.12,6.77,8.07,313.7,212.76,100.94,0,0,202.79,292.6,140.31,12.79,28.41,48.72,230.23,"Nodo 1 - Pies mayores",6.15,2.5
"917","19_609_25","IFN2","19_609",34.72,19.49,8.65,298.22,22.37,61.22,44.41,0.34,2.87,5.69,6.52,121.43,79.81,41.62,0,0,62.41,110.86,56.37,4.28,12.67,18.36,91.68,"Nodo 3 - Pies inventariados",5.19,2.15,14.3,"19_609_33","IFN3","19_609",33,33,25,31.83,16.55,7.5,215.12,17.41,51.99,45.32,0.4,2.52,4.48,5.24,77.05,49.89,27.16,0,0,0,69.67,36.53,2.57,8.67,11.61,59.38,"Nodo 1 - Pies mayores",2.25,1
"918","19_609_26","IFN2","19_609",56.82,27.6,10.05,598.2,1.58,86.7,36.42,0.38,4.1,6.23,7.31,274.98,185.91,89.07,0,0,193.71,256.78,129.07,12.79,28.41,48.71,218.98,"Nodo 3 - Pies inventariados",5.55,2.05,22.05,"19_609_34","IFN3","19_609",34,34,26,14.15,28.35,10,631.24,0.91,89.06,35.27,0.42,4.29,5.76,6.87,288.21,195.2,93.01,0,0,199.46,267.99,136.21,13.91,30.24,52.52,232.87,"Nodo 1 - Pies mayores",6.3,2
"919","19_609_27","IFN2","19_609",138.15,16.42,7.61,211.65,33.42,51.57,46.33,0.33,2.41,5.13,5.81,76.9,49.78,27.12,0,0,0,69.33,36.22,2.5,8.51,11.35,58.58,"Nodo 3 - Pies inventariados",4.97,2.11,11.45,"19_609_35","IFN3","19_609",35,35,27,127.32,12.25,6.5,117.86,24.63,38.48,53.06,0.39,1.86,3.95,4.57,37.5,23.69,13.81,0,0,0,30.67,17.69,1,4.32,4.99,28,"Nodo 1 - Pies mayores",0.800000000000001,1
"920","19_609_28","IFN2","19_609",34.76,20.96,9.17,345.19,19.01,65.86,43.74,0.35,3.08,6,6.89,147.97,97.89,50.07,0,0,73,134.32,68.19,5.39,15.01,22.53,111.13,"Nodo 3 - Pies inventariados",5.26,2.17,15.7,"19_609_36","IFN3","19_609",36,36,28,31.83,19.75,8.5,306.35,11.68,62.05,43.04,0.41,2.99,5.02,5.91,122.45,80.53,41.93,0,0,63.87,111.97,57.35,4.47,13.07,19.06,93.95,"Nodo 1 - Pies mayores",4.05,1.5
"921","19_609_29","IFN2","19_609",34.78,21.76,9.73,371.87,15.31,68.36,44.71,0.35,3.2,6.32,7.29,168.43,111.88,56.55,0,0,79.48,154.92,76.53,6.06,16.37,25.01,123.96,"Nodo 3 - Pies inventariados",5.31,2.23,16.45,"19_609_37","IFN3","19_609",37,37,29,14.15,22.65,9.5,402.93,6.63,71.16,41.94,0.41,3.42,5.57,6.6,177.79,118.37,59.42,0,0,85.59,164.69,82.08,6.87,17.96,27.99,134.91,"Nodo 1 - Pies mayores",6.2,2
"922","19_609_3","IFN2","19_609",34.64,17.72,8.72,246.75,31.71,55.68,49.21,0.32,2.58,5.92,6.71,101.93,66.56,35.37,0,0,0,92.89,46.36,3.18,10.17,14.07,73.78,"Nodo 3 - Pies inventariados",5.02,2.22,12.7,"19_609_3","IFN3","19_609",3,3,3,31.83,17.9,7.5,251.65,14.4,56.23,41.9,0.41,2.73,4.43,5.19,89.64,58.36,31.27,0,0,0,81.05,43.11,3.28,10.4,14.47,71.27,"Nodo 1 - Pies mayores",5.2,1
"923","19_609_30","IFN2","19_609",34.76,20.98,7.98,345.81,17.81,65.92,38.05,0.36,3.12,5.13,5.91,129.45,85.37,44.08,0,0,70.55,115.87,62.71,5.41,15.04,22.59,105.75,"Nodo 3 - Pies inventariados",5.28,1.98,15.7,"19_609_38","IFN3","19_609",38,38,30,31.83,21.85,9.5,374.97,8.43,68.64,43.48,0.41,3.3,5.61,6.63,165.87,110.16,55.72,0,0,79.86,153.65,76.07,6.14,16.52,25.3,124.04,"Nodo 1 - Pies mayores",6.15,3.5
"924","19_609_4","IFN2","19_609",38.09,23.48,9.63,432.88,13.66,73.75,41,0.36,3.46,6.21,7.18,192.98,128.85,64.13,0,0,91.86,177.58,89.27,7.69,19.52,30.95,147.43,"Nodo 3 - Pies inventariados",5.38,2.13,18.1,"19_609_4","IFN3","19_609",4,4,4,14.15,23.05,8.5,417.28,5.46,72.41,36.88,0.42,3.52,4.89,5.81,164.97,109.68,55.29,0,0,86.05,150.85,79.52,7.26,18.71,29.4,134.89,"Nodo 1 - Pies mayores",4.95,1
"925","19_609_5","IFN2","19_609",34.71,19.22,8.67,290.03,23.41,60.37,45.1,0.34,2.83,5.72,6.55,118.38,77.73,40.65,0,0,60.85,108.2,54.78,4.1,12.27,17.65,88.8,"Nodo 3 - Pies inventariados",5.17,2.17,14.05,"19_609_7","IFN3","19_609",7,7,5,31.83,17.45,7.5,239.16,15.2,54.82,42.98,0.41,2.66,4.44,5.2,85.34,55.47,29.87,0,0,0,77.17,40.85,3.03,9.81,13.47,67.16,"Nodo 1 - Pies mayores",3.4,1
"926","19_609_6","IFN2","19_609",138.75,12.89,7.28,130.53,43.22,40.5,56.44,0.31,1.88,5.05,5.66,46.2,29.37,16.83,0,0,0,39.91,21.13,1.17,4.86,5.76,32.93,"Nodo 3 - Pies inventariados",4.69,2.28,8.2,"19_609_8","IFN3","19_609",8,8,6,127.32,9.75,6,74.66,27.62,30.63,61.54,0.39,1.49,3.66,4.23,22.33,13.85,8.48,0,0,0,16.32,10.39,0.49,2.54,2.63,16.05,"Nodo 1 - Pies mayores",1.55,1
"927","19_609_7","IFN2","19_609",34.67,18.3,8.72,263.11,26.36,57.5,47.63,0.33,2.68,5.81,6.63,108.38,70.93,37.45,0,0,0,98.74,49.6,3.52,10.96,15.4,79.47,"Nodo 3 - Pies inventariados",5.1,2.22,13.2,"19_609_9","IFN3","19_609",9,9,7,31.83,18.3,7.5,263.02,13.56,57.49,40.98,0.41,2.79,4.41,5.18,93.54,61,32.54,0,0,0,84.58,45.18,3.52,10.95,15.39,75.04,"Nodo 1 - Pies mayores",5.1,1
"928","19_609_8","IFN2","19_609",34.66,18.21,7.51,260.3,27.27,57.19,41.24,0.34,2.69,4.96,5.65,92.71,60.44,32.27,0,0,0,83.89,44.71,3.46,10.82,15.17,74.16,"Nodo 3 - Pies inventariados",5.11,2.01,13.1,"19_609_10","IFN3","19_609",10,10,8,31.83,16.1,6.5,203.58,18.1,50.58,40.37,0.41,2.47,3.85,4.49,63.54,40.92,22.62,0,0,0,56.21,31.54,2.35,8.14,10.75,52.78,"Nodo 1 - Pies mayores",3,1
"929","19_609_9","IFN2","19_609",34.72,19.6,8.65,301.71,21.32,61.57,44.15,0.34,2.89,5.67,6.5,122.79,80.74,42.05,0,0,63.11,112.11,57.06,4.36,12.84,18.66,92.92,"Nodo 3 - Pies inventariados",5.2,2.15,14.4,"19_609_11","IFN3","19_609",11,11,9,31.83,20.2,8,320.47,10.66,63.46,39.6,0.42,3.08,4.68,5.51,120.54,79.28,41.26,0,0,65.54,107.29,57.94,4.8,13.77,20.3,96.81,"Nodo 1 - Pies mayores",5.8,1.5
"930","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_17","IFN3","19_611",17,17,0,14.15,36.55,12,1049.22,0,114.83,32.83,0.46,5.55,6.5,8.04,562.17,389.35,172.83,0,382.75,124.17,531.21,260.91,30.9,54.51,107.08,453.4,"Nodo 1 - Pies mayores",.,.
"931","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_19","IFN3","19_611",19,19,0,14.15,24.7,8.5,479.16,11.08,77.6,34.41,0.46,3.81,4.62,5.62,188.51,125.95,62.56,0,0,98.33,172.37,92.04,9.02,21.96,35.69,158.71,"Nodo 1 - Pies mayores",.,.
"932","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_2","IFN3","19_611",2,2,0,31.83,19.15,10.5,288.02,14.69,60.16,54.83,0.43,2.9,5.96,7.21,141.81,93.52,48.29,0,0,63.4,129.39,61.22,4.06,12.17,17.48,94.93,"Nodo 1 - Pies mayores",.,.
"933","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_5","IFN3","19_611",5,5,0,31.83,13.9,8,151.75,17.1,43.67,57.55,0.45,2.14,4.44,5.35,58.61,37.54,21.07,0,0,0,52.17,26.28,1.48,5.79,7.12,40.67,"Nodo 1 - Pies mayores",.,.
"934","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_9","IFN3","19_611",9,9,0,14.15,25.15,12,496.78,10.38,79.01,47.71,0.43,3.78,6.81,8.29,273.33,184.35,88.98,0,0,182.27,255.53,118.34,9.55,22.9,37.54,188.33,"Nodo 1 - Pies mayores",.,.
"935","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_10","IFN3","19_611",10,10,0,14.15,25.85,12,524.82,8.91,81.21,46.42,0.44,3.89,6.77,8.26,288.19,194.75,93.44,0,0,188.49,269.43,125.41,10.41,24.41,40.54,200.77,"Nodo 1 - Pies mayores",.,.
"936","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_11","IFN3","19_611",11,11,0,14.15,27.1,11,576.8,4.18,85.14,40.59,0.46,4.13,5.99,7.37,289.97,196.2,93.76,0,0,195.47,267.64,131.33,12.07,27.23,46.28,216.92,"Nodo 1 - Pies mayores",.,.
"937","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_7","IFN3","19_611",7,7,0,14.15,28.25,11.5,626.8,2.45,88.75,40.71,0.46,4.3,6.25,7.71,328.11,222.9,105.21,0,0,210.37,306.04,147.39,13.76,29.99,52,243.14,"Nodo 1 - Pies mayores",.,.
"938","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_16","IFN3","19_611",16,16,0,14.15,26.85,10.5,566.21,5.81,84.35,39.11,0.46,4.1,5.72,7.02,272.18,183.85,88.33,0,0,189.92,254.17,125.13,11.73,26.65,45.1,208.61,"Nodo 1 - Pies mayores",.,.
"939","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_6","IFN3","19_611",6,6,0,14.15,29.45,13,681.18,1.48,92.52,44.14,0.45,4.43,7.18,8.87,400.73,273.84,126.9,0,151.94,292.12,374.17,173.61,15.68,33.03,58.44,280.76,"Nodo 1 - Pies mayores",.,.
"940","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_21","IFN3","19_611",21,21,0,31.83,16.8,7.5,221.67,16.39,52.78,44.64,0.45,2.6,4.12,4.97,79.31,51.41,27.9,0,0,0,71.72,37.7,2.69,8.98,12.11,61.48,"Nodo 1 - Pies mayores",.,.
"941","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_12","IFN3","19_611",12,12,0,14.15,23.1,10.5,419.1,12.95,72.57,45.45,0.44,3.51,5.91,7.17,203.62,136.08,67.54,0,0,150.1,190.15,91.03,7.31,18.8,29.58,146.72,"Nodo 1 - Pies mayores",.,.
"942","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_14","IFN3","19_611",14,14,0,14.15,27.65,10.5,600.45,3.33,86.87,37.97,0.46,4.23,5.66,6.96,288.04,194.97,93.08,0,0,197.14,268.98,133.15,12.86,28.53,48.97,223.5,"Nodo 1 - Pies mayores",.,.
"943","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_8","IFN3","19_611",8,8,0,14.15,26.15,10,537.07,7.39,82.15,38.24,0.45,4.01,5.45,6.67,246.63,166.08,80.54,0,0,179.66,225.52,114.81,10.79,25.07,41.88,192.55,"Nodo 1 - Pies mayores",.,.
"944","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_13","IFN3","19_611",13,13,0,14.15,26.95,11,570.44,5,84.67,40.82,0.45,4.1,6.01,7.38,286.88,194.04,92.84,0,0,193.39,264.79,129.79,11.87,26.88,45.57,214.11,"Nodo 1 - Pies mayores",.,.
"945","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_4","IFN3","19_611",4,4,0,31.83,17.8,10,248.85,15.6,55.92,56.18,0.43,2.7,5.66,6.84,117.43,76.95,40.48,0,0,0,107.38,50.9,3.22,10.27,14.24,78.63,"Nodo 1 - Pies mayores",.,.
"946","19_611_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_611_22","IFN3","19_611",22,22,0,31.83,21.35,9.5,358,13.55,67.07,44.5,0.44,3.26,5.29,6.41,158.63,105.17,53.46,0,0,76.37,146.94,72.44,5.71,15.66,23.71,117.52,"Nodo 1 - Pies mayores",.,.
"947","19_611_1","IFN2","19_611",57.68,23.16,10.29,421.16,0,72.75,44.44,0.52,3.62,4.97,6.51,200.6,134.02,66.58,0,0,149.11,187.69,90.37,7.37,18.91,29.78,146.43,"Nodo 3 - Pies inventariados",6.71,3.29,16.45,"19_611_1","IFN3","19_611",1,1,1,14.15,26.5,10.5,551.55,6.61,83.25,39.62,0.45,4.05,5.74,7.04,265.38,179.09,86.29,0,0,187.08,247.82,121.7,11.25,25.85,43.47,202.28,"Nodo 1 - Pies mayores",10.05,3.5
"948","19_611_2","IFN2","19_611",57.68,23.05,10.28,417.11,2.43,72.4,44.62,0.51,3.6,5.03,6.56,198.62,132.65,65.97,0,0,90.19,185.73,89.41,7.26,18.7,29.38,144.75,"Nodo 3 - Pies inventariados",6.7,3.28,16.35,"19_611_3","IFN3","19_611",3,3,2,14.15,26.1,11,535.02,8.15,82,42.15,0.45,3.96,6.1,7.45,269.68,181.99,87.69,0,0,185.35,248.91,121.29,10.73,24.96,41.65,198.63,"Nodo 1 - Pies mayores",9.75,4
"949","19_611_3","IFN2","19_611",47.78,20.26,8.53,322.26,8.26,63.64,42.1,0.51,3.19,4.2,5.4,128.98,84.98,44,0,0,67.12,118.23,60.63,4.84,13.86,20.46,99.79,"Nodo 3 - Pies inventariados",6.56,3.03,13.7,"19_611_15","IFN3","19_611",15,15,3,14.15,23.15,8.5,420.91,12.36,72.73,36.72,0.45,3.57,4.65,5.64,166.36,110.64,55.72,0,0,86.78,152.11,80.25,7.36,18.9,29.76,136.26,"Nodo 1 - Pies mayores",9.45,3
"950","19_611_4","IFN2","19_611",47.82,21.2,9.81,352.89,6.57,66.59,46.28,0.5,3.31,4.87,6.3,161.41,107.04,54.37,0,0,75.73,148.1,72.77,5.58,15.4,23.24,116.99,"Nodo 3 - Pies inventariados",6.6,3.31,14.6,"19_611_18","IFN3","19_611",18,18,4,14.15,23.25,10,424.56,11.76,73.04,43.01,0.44,3.55,5.56,6.76,196.59,131.29,65.3,0,0,90.89,179.76,89.54,7.46,19.08,30.12,146.21,"Nodo 1 - Pies mayores",8.65,3.5
"951","19_611_5","IFN2","19_611",47.83,21.49,7.71,362.86,4.84,67.53,35.89,0.52,3.41,3.68,4.77,131.14,86.56,44.58,0,0,73.18,117.84,64.6,5.83,15.91,24.17,110.51,"Nodo 3 - Pies inventariados",6.64,2.71,14.85,"19_611_20","IFN3","19_611",20,20,5,14.15,25.6,9,514.72,9.65,80.42,35.16,0.46,3.94,4.89,5.96,213.58,143.25,70.32,0,0,103.85,198.72,102.85,10.1,23.86,39.45,176.26,"Nodo 1 - Pies mayores",10.75,4
"952","19_613_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_613_10","IFN3","19_613",10,10,0,14.15,26.6,13,555.72,3.5,83.57,48.87,0.5,4.08,6.53,8.61,329.29,223.4,105.89,0,0,201.71,307.47,139.99,11.39,26.08,43.93,221.38,"Nodo 1 - Pies mayores",.,.
"953","19_613_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_613_5","IFN3","19_613",5,5,0,14.15,25.85,11,524.82,5.05,81.21,42.55,0.51,4.02,5.42,7.11,264.72,178.52,86.2,0,0,183.8,244.34,118.84,10.41,24.41,40.54,194.2,"Nodo 1 - Pies mayores",.,.
"954","19_613_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_613_3","IFN3","19_613",3,3,0,14.15,29.75,11.5,695.13,2.52,93.46,38.66,0.51,4.62,5.63,7.43,362.54,247.2,115.34,0,151.11,218.66,338.16,164.43,16.19,33.81,60.12,274.55,"Nodo 1 - Pies mayores",.,.
"955","19_613_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_613_9","IFN3","19_613",9,9,0,14.15,26.25,9.5,541.19,4.29,82.47,36.19,0.52,4.13,4.56,5.99,236.31,158.99,77.33,0,0,176.93,218.9,112.13,10.92,25.29,42.33,190.68,"Nodo 1 - Pies mayores",.,.
"956","19_613_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_613_4","IFN3","19_613",4,4,0,14.15,22.75,12.5,406.49,6.43,71.47,54.95,0.49,3.49,6.33,8.29,234.4,157.13,77.28,0,0,155.13,220.81,98.16,6.97,18.15,28.34,151.62,"Nodo 1 - Pies mayores",.,.
"957","19_613_1","IFN2","19_613",45.35,24.33,11.93,464.85,6.3,76.43,49.04,0.5,3.75,5.96,7.84,254.89,171.48,83.41,0,0,174.01,237.2,109.91,8.6,21.2,34.2,173.91,"Nodo 3 - Pies inventariados",6.73,3.43,17.6,"19_613_1","IFN3","19_613",1,1,1,14.15,23.9,12,448.63,5.79,75.08,50.21,0.5,3.68,6.02,7.89,247.73,166.48,81.25,0,0,168.66,231.6,106.24,8.14,20.35,32.54,167.26,"Nodo 1 - Pies mayores",6.3,3.5
"958","19_613_2","IFN2","19_613",29.27,29.51,11.45,684.17,2.17,92.72,38.8,0.51,4.59,5.56,7.37,355.52,242.25,113.27,0,0,219.94,333.85,161.26,15.79,33.2,58.8,269.04,"Nodo 3 - Pies inventariados",6.96,2.95,22.55,"19_613_2","IFN3","19_613",2,2,2,14.15,30.65,13.5,737.82,1.47,96.29,44.05,0.5,4.69,6.76,8.94,449.08,308.02,141.06,0,165.4,229.55,426.78,193.37,17.77,36.23,65.36,312.74,"Nodo 1 - Pies mayores",8.1,5
"959","19_613_3","IFN2","19_613",29.28,30.74,13.21,742.23,0,96.58,42.98,0.51,4.73,6.51,8.67,442.24,303.24,139,0,165.63,226.62,417.55,192.01,17.94,36.48,65.91,312.35,"Nodo 3 - Pies inventariados",6.99,3.21,23.75,"19_613_6","IFN3","19_613",6,6,3,14.15,36.4,14.5,1040.62,0,114.35,39.84,0.5,5.54,7.31,9.69,670.91,466.61,204.31,0,403.48,212.78,632.43,290.74,30.5,53.99,105.85,481.09,"Nodo 1 - Pies mayores",12.65,4.5
