"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches","w_descorchado","v_descorchado","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"694","19_593_34","IFN2","19_593",31.75,23.22,10.44,423.35,15.85,72.94,44.98,0.32,3.34,7.15,8.21,204.53,136.71,67.81,0,0,151.07,190.15,91.7,7.43,19.02,30,148.15,0,0,0,"Nodo 3 - Pies inventariados",4.72,1.94,18.5,"19_593_46","IFN3","19_593",46,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"695","19_593_35","IFN2","19_593",31.41,17,10.02,227.08,46.28,53.42,58.93,0.26,2.38,7.44,8.29,107.71,70.36,37.35,0,0,0,98.64,46.26,2.79,9.24,12.53,70.81,0,0,0,"Nodo 3 - Pies inventariados",4.2,2.02,12.8,"19_593_47","IFN3","19_593",47,28,35,31.83,19.25,10,291.04,20.21,60.48,51.95,0.38,2.86,6.2,7.23,136.58,90,46.58,0,0,63.14,124.89,60.06,4.12,12.32,17.74,94.24,"Nodo 1 - Pies mayores",6.45,2
"696","19_593_36","IFN2","19_593",124.72,15.33,9.5,184.58,55.29,48.16,61.95,0.24,2.14,7.18,7.94,83.71,54.21,29.5,0,0,0,75.26,35.95,2.02,7.26,9.37,54.6,0,0,0,"Nodo 3 - Pies inventariados",4.03,2,11.3,"19_593_48","IFN3","19_593",48,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"697","19_593_37","IFN2","19_593",31.77,24.51,11.01,471.73,5.94,76.99,44.92,0.33,3.55,7.34,8.52,239.02,160.59,78.43,0,0,171.52,220.75,106.22,8.8,21.57,34.91,171.5,0,0,0,"Nodo 3 - Pies inventariados",4.81,2.01,19.7,"19_593_49","IFN3","19_593",49,29,37,14.15,27.95,10.5,613.56,3.76,87.81,37.57,0.42,4.21,6.14,7.31,294.1,199.22,94.88,0,0,201.29,274.64,136.22,13.3,29.25,50.47,229.25,"Nodo 1 - Pies mayores",8.25,1.5
"698","19_593_38","IFN2","19_593",124.94,15.69,8.34,193.24,52.87,49.28,53.16,0.25,2.21,6.22,6.89,77.05,49.83,27.22,0,0,0,67.94,34.81,2.17,7.66,9.99,54.63,0,0,0,"Nodo 3 - Pies inventariados",4.09,1.84,11.6,"19_593_50","IFN3","19_593",50,30,38,31.83,15.35,9,185.06,27.98,48.22,58.63,0.37,2.28,5.68,6.56,79.62,51.5,28.12,0,0,0,72.5,34.86,2.03,7.28,9.4,53.58,"Nodo 1 - Pies mayores",3.75,2.5
"699","19_593_39","IFN2","19_593",31.55,18.46,9.95,267.61,41.68,57.99,53.93,0.27,2.6,7.3,8.17,125.41,82.38,43.02,0,0,58.33,115.31,54.81,3.61,11.17,15.77,85.37,0,0,0,"Nodo 3 - Pies inventariados",4.31,1.95,14.15,"19_593_51","IFN3","19_593",51,31,39,31.83,21.55,10,364.74,18.12,67.7,46.4,0.38,3.21,6.15,7.19,169.8,112.79,57.01,0,0,78.5,155.27,76.26,5.88,16,24.34,122.48,"Nodo 1 - Pies mayores",7.4,2
"700","19_593_4","IFN2","19_593",31.6,19.26,8.24,291.23,37.23,60.5,42.78,0.28,2.76,5.89,6.62,113.09,74.18,38.91,0,0,60.25,103.89,53.32,4.13,12.33,17.76,87.53,0,0,0,"Nodo 3 - Pies inventariados",4.41,1.74,14.85,"19_593_5","IFN3","19_593",5,3,4,31.83,18.65,8.5,273.18,22.01,58.59,45.58,0.39,2.8,5.22,6.07,109.63,71.81,37.83,0,0,0,100.25,50.81,3.73,11.44,16.23,82.21,"Nodo 1 - Pies mayores",3.8,2
"701","19_593_40","IFN2","19_593",31.71,21.65,10.99,368.09,28.43,68.01,50.78,0.29,3.06,7.85,8.89,187.91,125.14,62.77,0,0,81.05,173.36,81.64,5.96,16.17,24.66,128.44,0,0,0,"Nodo 3 - Pies inventariados",4.55,1.99,17.1,"19_593_52","IFN3","19_593",52,32,40,31.83,21.85,11,374.97,16.92,68.64,50.34,0.38,3.23,6.82,7.98,191.4,127.55,63.85,0,0,82.56,176.66,83.28,6.14,16.52,25.3,131.25,"Nodo 1 - Pies mayores",4.75,2
"702","19_593_41","IFN2","19_593",31.75,23.29,9.89,425.87,14.5,73.15,42.46,0.32,3.37,6.71,7.71,195,130.2,64.79,0,0,90.96,179.97,89.2,7.5,19.15,30.25,146.1,0,0,0,"Nodo 3 - Pies inventariados",4.74,1.89,18.55,"19_593_53","IFN3","19_593",53,33,41,14.15,23.15,10,420.91,14.58,72.73,43.2,0.39,3.46,6.07,7.13,194.96,130.16,64.8,0,0,90.13,178.27,88.73,7.36,18.9,29.76,144.74,"Nodo 1 - Pies mayores",4.6,2
"703","19_593_42","IFN2","19_593",31.73,22.27,10.44,389.6,23.61,69.97,46.85,0.3,3.18,7.31,8.33,188.64,125.72,62.92,0,0,84.59,175.28,83.95,6.52,17.27,26.7,134.44,0,0,0,"Nodo 3 - Pies inventariados",4.62,1.94,17.65,"19_593_54","IFN3","19_593",54,34,42,14.15,23.5,10,433.74,13.36,73.83,42.55,0.4,3.52,6.04,7.1,200.69,134.13,66.56,0,0,92.78,183.51,91.59,7.72,19.56,31.04,149.91,"Nodo 1 - Pies mayores",5.85,1.5
"704","19_593_43","IFN2","19_593",31.76,23.5,10.46,433.91,11.76,73.84,44.49,0.32,3.4,7.07,8.15,209.73,140.32,69.41,0,0,154.97,195.22,94.2,7.72,19.57,31.05,152.55,0,0,0,"Nodo 3 - Pies inventariados",4.75,1.96,18.75,"19_593_56","IFN3","19_593",56,36,43,14.15,26.25,10,541.19,7.82,82.47,38.1,0.41,3.95,5.91,6.99,248.45,167.35,81.09,0,0,179,227.18,115.75,10.92,25.29,42.33,194.29,"Nodo 1 - Pies mayores",7.5,1.5
"705","19_593_44","IFN2","19_593",31.8,26.48,10.38,550.51,2.61,83.17,39.2,0.34,3.87,6.8,7.93,261.87,176.66,85.21,0,0,185.22,244.46,120.58,11.22,25.8,43.35,200.95,0,0,0,"Nodo 3 - Pies inventariados",4.88,1.88,21.6,"19_593_58","IFN3","19_593",58,38,44,14.15,26.35,9.5,545.32,7.05,82.78,36.05,0.41,3.98,5.56,6.59,238.05,160.2,77.85,0,0,178.24,220.51,113.04,11.06,25.52,42.78,192.39,"Nodo 1 - Pies mayores",4.75,1
"706","19_593_45","IFN2","19_593",31.63,19.8,11.61,307.92,36.25,62.2,58.62,0.27,2.77,8.5,9.55,166.79,110.51,56.28,0,0,69.03,156.75,69.9,4.51,13.15,19.2,106.75,0,0,0,"Nodo 3 - Pies inventariados",4.4,2.11,15.4,"19_593_59","IFN3","19_593",59,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"707","19_593_46","IFN2","19_593",31.46,17.52,8.86,241.08,43.3,55.04,50.59,0.27,2.48,6.48,7.24,101.24,66.08,35.16,0,0,0,91.92,45.68,3.07,9.9,13.62,72.27,0,0,0,"Nodo 3 - Pies inventariados",4.27,1.86,13.25,"19_593_60","IFN3","19_593",60,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"708","19_593_47","IFN2","19_593",31.56,18.62,10.52,272.29,40.82,58.49,56.49,0.26,2.61,7.73,8.66,134.56,88.57,46,0,0,59.96,122.92,57.76,3.71,11.4,16.16,89.03,0,0,0,"Nodo 3 - Pies inventariados",4.32,2.02,14.3,"19_593_62","IFN3","19_593",62,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"709","19_593_5","IFN2","19_593",31.68,20.7,9.87,336.7,35.19,65.05,47.67,0.28,2.94,7.11,8.01,155.2,102.77,52.43,0,0,72.62,143.06,69.51,5.18,14.58,21.76,111.04,0,0,0,"Nodo 3 - Pies inventariados",4.45,1.87,16.25,"19_593_6","IFN3","19_593",6,4,5,31.83,19.3,7.5,292.55,19.28,60.63,38.86,0.4,2.93,4.5,5.25,103.65,67.85,35.8,0,0,0,93.72,50.56,4.16,12.39,17.87,84.97,"Nodo 1 - Pies mayores",3.05,.
"710","19_593_6","IFN2","19_593",31.7,21.32,9.3,356.92,31.88,66.97,43.63,0.29,3.05,6.61,7.46,154.92,102.65,52.27,0,0,75.6,143.44,71.26,5.68,15.61,23.61,116.16,0,0,0,"Nodo 3 - Pies inventariados",4.52,1.8,16.8,"19_593_7","IFN3","19_593",7,5,6,14.15,22.7,9.5,404.71,16.35,71.31,41.85,0.39,3.4,5.77,6.76,178.55,118.89,59.66,0,0,85.96,165.39,82.47,6.92,18.05,28.16,135.6,"Nodo 1 - Pies mayores",5.9,2
"711","19_593_7","IFN2","19_593",31.56,18.64,9.39,272.95,39.96,58.57,50.37,0.27,2.64,6.83,7.65,120.72,79.25,41.47,0,0,58.6,108.62,53.98,3.73,11.43,16.21,85.35,0,0,0,"Nodo 3 - Pies inventariados",4.34,1.89,14.3,"19_593_8","IFN3","19_593",8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"712","19_593_8","IFN2","19_593",31.74,22.74,9.89,406.1,18.5,71.44,43.48,0.31,3.28,6.79,7.77,186.25,124.15,62.1,0,0,86.88,171.89,84.83,6.96,18.13,28.3,138.21,0,0,0,"Nodo 3 - Pies inventariados",4.69,1.89,18.05,"19_593_9","IFN3","19_593",9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"713","19_593_9","IFN2","19_593",31.71,21.54,10.43,364.35,29.59,67.67,48.42,0.29,3.06,7.44,8.41,176.74,117.51,59.23,0,0,79.25,164.14,78.18,5.87,15.98,24.31,124.34,0,0,0,"Nodo 3 - Pies inventariados",4.54,1.93,17,"19_593_13","IFN3","19_593",13,9,9,14.15,23,9.5,415.48,15.76,72.26,41.3,0.39,3.45,5.76,6.75,183.13,122.06,61.07,0,0,88.16,169.64,84.79,7.21,18.61,29.22,139.83,"Nodo 1 - Pies mayores",6,1
"714","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_4","IFN3","19_596",4,2,0,31.83,13,6,132.73,24.94,40.84,46.15,0.4,1.99,3.57,4.16,38.9,24.63,14.27,0,0,0,32.73,19.1,1.2,4.95,5.9,31.15,"Nodo 1 - Pies mayores",.,.
"715","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_24","IFN3","19_596",24,21,0,127.32,8.1,4,51.53,29.58,25.45,49.38,0.41,1.26,2.37,2.74,10.51,6.37,4.14,0,0,0,7.42,5.46,0.27,1.65,1.57,8.96,"Nodo 1 - Pies mayores",.,.
"716","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_18","IFN3","19_596",18,15,0,14.15,23.05,7,417.28,2.05,72.41,30.37,0.45,3.58,3.82,4.58,136.48,90.33,46.16,0,0,81.23,123.79,70.53,7.26,18.71,29.4,125.89,"Nodo 1 - Pies mayores",.,.
"717","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_22","IFN3","19_596",22,19,0,14.15,26.65,7.5,557.81,0,83.72,28.14,0.45,4.13,4.09,4.91,193.16,129.37,63.79,0,0,105.05,174.66,100.04,11.46,26.19,44.16,181.85,"Nodo 1 - Pies mayores",.,.
"718","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_5","IFN3","19_596",5,3,0,14.15,23.6,7.5,437.44,1.43,74.14,31.78,0.45,3.66,4.12,4.94,152.79,101.45,51.34,0,0,86.85,138.15,77.36,7.82,19.76,31.41,136.35,"Nodo 1 - Pies mayores",.,.
"719","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_14","IFN3","19_596",14,11,0,31.83,12.55,5.5,123.7,25.36,39.43,43.82,0.41,1.93,3.26,3.79,33.38,21.04,12.34,0,0,0,28.71,16.8,1.08,4.57,5.35,27.78,"Nodo 1 - Pies mayores",.,.
"720","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_16","IFN3","19_596",16,13,0,31.83,14.65,5.5,168.56,23.42,46.02,37.54,0.41,2.26,3.23,3.77,44.99,28.67,16.32,0,0,0,38.7,23.3,1.75,6.54,8.25,39.83,"Nodo 1 - Pies mayores",.,.
"721","19_596_1","IFN2","19_596",126.34,17.14,8.06,230.83,29.55,53.86,47.03,0.34,2.53,5.32,6.07,88.51,57.55,30.96,0,0,0,79.18,41.15,2.87,9.41,12.82,66.25,0,0,0,"Nodo 3 - Pies inventariados",4.74,2.06,12.4,"19_596_1","IFN3","19_596",1,1,1,31.83,16.5,7.5,213.82,21.55,51.84,45.45,0.4,2.51,4.49,5.24,76.61,49.59,27.01,0,0,0,69.27,36.29,2.54,8.61,11.51,58.96,"Nodo 1 - Pies mayores",4.1,1.5
"722","19_596_10","IFN2","19_596",126.23,16.76,6.86,220.58,32.47,52.65,40.96,0.34,2.49,4.52,5.14,72.39,46.82,25.58,0,0,0,63.41,35.51,2.67,8.93,12.03,59.13,0,0,0,"Nodo 3 - Pies inventariados",4.71,1.86,12.05,"19_596_12","IFN3","19_596",12,888,10,127.32,12.05,6.27,114.04,26.14,37.86,52.02,0.4,1.84,3.76,4.37,35.07,22.11,12.96,0,0,0,29.11,16.71,0.95,4.15,4.77,26.58,"Nodo 1 - Pies mayores",0,1.27
"723","19_596_11","IFN2","19_596",31.62,17.65,6.23,244.65,28.03,55.45,35.32,0.36,2.65,4.02,4.58,72.83,47.17,25.66,0,0,0,64.96,37.33,3.14,10.07,13.91,64.44,0,0,0,"Nodo 3 - Pies inventariados",4.8,1.73,12.85,"19_596_13","IFN3","19_596",13,10,11,31.83,14.4,6,162.86,23.96,45.24,41.67,0.41,2.21,3.56,4.14,47.38,30.22,17.16,0,0,0,39.87,23.71,1.66,6.28,7.86,39.5,"Nodo 1 - Pies mayores",1.55,1.5
"724","19_596_12","IFN2","19_596",31.75,20.97,7.88,345.51,20.14,65.89,37.56,0.36,3.13,5.02,5.78,127.66,84.16,43.5,0,0,70.18,114.03,62.14,5.4,15.03,22.56,105.13,0,0,0,"Nodo 3 - Pies inventariados",4.97,1.88,16,"19_596_15","IFN3","19_596",15,12,12,31.83,16.95,7,225.65,20.14,53.25,41.3,0.41,2.59,4.14,4.84,75.43,48.84,26.59,0,0,0,65.69,36.81,2.77,9.17,12.42,61.16,"Nodo 1 - Pies mayores",0.949999999999999,1
"725","19_596_13","IFN2","19_596",31.77,21.7,9.02,369.98,17.81,68.19,41.55,0.36,3.21,5.78,6.67,155.65,103.19,52.46,0,0,77.81,140.8,72.63,6.01,16.27,24.83,119.75,0,0,0,"Nodo 3 - Pies inventariados",5,2.02,16.7,"19_596_17","IFN3","19_596",17,14,13,31.83,21.15,7.5,351.33,6.22,66.44,35.46,0.44,3.26,4.21,5.01,123.67,81.48,42.19,0,0,70.29,111.82,61.36,5.54,15.32,23.1,105.32,"Nodo 1 - Pies mayores",4.45,0.5
"726","19_596_14","IFN2","19_596",31.79,23.25,9.57,424.67,10.25,73.05,41.14,0.37,3.45,5.99,6.98,188.3,125.62,62.68,0,0,90.14,173.9,87.14,7.47,19.09,30.13,143.83,0,0,0,"Nodo 3 - Pies inventariados",5.1,2.07,18.15,"19_596_19","IFN3","19_596",19,16,14,31.83,21.7,8,369.84,5.05,68.17,36.87,0.44,3.34,4.49,5.36,138.4,91.49,46.91,0,0,75.25,123.19,67.42,6.01,16.26,24.82,114.51,"Nodo 1 - Pies mayores",3.55,0.5
"727","19_596_15","IFN2","19_596",31.72,19.88,8.49,310.34,25.36,62.45,42.71,0.35,2.93,5.55,6.35,123.85,81.48,42.37,0,0,64.6,113.14,58.1,4.56,13.27,19.41,95.34,0,0,0,"Nodo 3 - Pies inventariados",4.88,1.99,15,"19_596_20","IFN3","19_596",20,17,15,31.83,16.55,7.5,215.12,20.86,51.99,45.32,0.4,2.52,4.48,5.23,77.05,49.89,27.16,0,0,0,69.67,36.53,2.57,8.67,11.61,59.38,"Nodo 1 - Pies mayores",1.55,1
"728","19_596_16","IFN2","19_596",31.79,23.44,8.42,431.56,7.51,73.64,35.9,0.39,3.52,5.15,6.02,168.77,112.32,56.46,0,0,88.67,154.3,81.9,7.66,19.45,30.82,139.82,0,0,0,"Nodo 3 - Pies inventariados",5.14,1.92,18.3,"19_596_21","IFN3","19_596",21,18,16,31.83,18.9,6.5,280.55,16.27,59.38,34.39,0.42,2.91,3.76,4.42,86.57,56.39,30.18,0,0,0,76.58,44.27,3.89,11.8,16.85,76.82,"Nodo 1 - Pies mayores",0.599999999999998,0
"729","19_596_17","IFN2","19_596",31.78,22.42,8.43,394.92,12.94,70.45,37.6,0.37,3.35,5.27,6.12,155.22,102.98,52.24,0,0,81.35,142.11,74.65,6.66,17.55,27.21,126.07,0,0,0,"Nodo 3 - Pies inventariados",5.07,1.93,17.35,"19_596_23","IFN3","19_596",23,20,17,31.83,20.25,7.5,322.06,9.49,63.62,37.04,0.43,3.11,4.27,5.06,113.72,74.69,39.02,0,0,64.64,102.82,55.97,4.84,13.85,20.45,95.1,"Nodo 1 - Pies mayores",2.9,1
"730","19_596_18","IFN2","19_596",31.77,21.78,7.86,372.62,16.63,68.43,36.08,0.37,3.26,4.95,5.72,136.98,90.54,46.44,0,0,75.47,122.99,67.2,6.08,16.4,25.08,114.77,0,0,0,"Nodo 3 - Pies inventariados",5.03,1.86,16.75,"19_596_25","IFN3","19_596",25,22,18,31.83,17.9,6,251.65,17.16,56.23,33.52,0.42,2.76,3.46,4.06,72.09,46.69,25.4,0,0,0,60.67,37.56,3.28,10.4,14.47,65.71,"Nodo 1 - Pies mayores",1.15,0
"731","19_596_19","IFN2","19_596",31.79,23.37,8.99,429.06,8.88,73.43,38.47,0.38,3.49,5.57,6.5,179,119.29,59.72,0,0,89.72,162.86,84.78,7.59,19.32,30.57,142.26,0,0,0,"Nodo 3 - Pies inventariados",5.12,1.99,18.25,"19_596_26","IFN3","19_596",26,23,19,31.83,17.05,7,228.32,18.7,53.56,41.06,0.41,2.61,4.11,4.82,76.29,49.42,26.87,0,0,0,66.44,37.27,2.82,9.29,12.62,62.01,"Nodo 1 - Pies mayores",.,0
"732","19_596_2","IFN2","19_596",31.72,19.95,8.5,312.64,23.38,62.68,42.61,0.35,2.95,5.52,6.33,124.89,82.19,42.7,0,0,65.15,114.21,58.6,4.61,13.38,19.61,96.21,0,0,0,"Nodo 3 - Pies inventariados",4.9,2,15.05,"19_596_2","IFN3","19_596",2,888,2,31.83,15.05,6.84,177.89,22.86,47.28,45.48,0.4,2.3,4.08,4.76,58.67,37.65,21.02,0,0,0,51.6,28.24,1.9,6.96,8.9,45.99,"Nodo 1 - Pies mayores",0,0.34
"733","19_596_20","IFN2","19_596",31.72,19.95,7.91,312.53,24.37,62.67,39.63,0.35,2.96,5.12,5.87,116.3,76.41,39.9,0,0,63.8,104.14,56.01,4.61,13.38,19.6,93.6,0,0,0,"Nodo 3 - Pies inventariados",4.9,1.91,15.05,"19_596_27","IFN3","19_596",27,24,20,31.83,19.35,6.5,294.07,13.49,60.79,33.59,0.43,2.99,3.71,4.38,90.59,59.11,31.48,0,0,0,80.14,46.53,4.19,12.46,18,81.19,"Nodo 1 - Pies mayores",4.3,0.5
"734","19_596_21","IFN2","19_596",31.79,23.2,8.98,422.71,11.6,72.88,38.71,0.37,3.46,5.62,6.53,176.24,117.38,58.86,0,0,88.33,160.21,83.4,7.41,18.99,29.93,139.73,0,0,0,"Nodo 3 - Pies inventariados",5.1,1.98,18.1,"19_596_28","IFN3","19_596",28,25,21,31.83,22.1,7.5,383.6,2.64,69.43,33.94,0.45,3.42,4.14,4.95,134.61,88.97,45.64,0,0,76.51,121.71,67.33,6.36,16.97,26.13,116.79,"Nodo 1 - Pies mayores",4,0.5
"735","19_596_22","IFN2","19_596",31.6,17.37,7.45,236.88,28.8,54.56,42.9,0.35,2.58,4.88,5.56,84.01,54.57,29.44,0,0,0,76.08,40.28,2.98,9.7,13.29,66.25,0,0,0,"Nodo 3 - Pies inventariados",4.77,1.95,12.6,"19_596_29","IFN3","19_596",29,26,22,31.83,13.55,5,144.2,24.48,42.57,36.9,0.41,2.09,2.93,3.41,35.26,22.3,12.97,0,0,0,27.92,18.62,1.37,5.45,6.63,32.07,"Nodo 1 - Pies mayores",0.950000000000001,.
"736","19_596_23","IFN2","19_596",31.77,22.15,9.02,385.28,14.19,69.58,40.73,0.37,3.29,5.7,6.61,161.88,107.47,54.41,0,0,80.93,146.46,75.82,6.41,17.05,26.29,125.57,0,0,0,"Nodo 3 - Pies inventariados",5.05,2.02,17.1,"19_596_30","IFN3","19_596",30,27,23,31.83,20.05,7,315.73,10.51,62.99,34.91,0.43,3.09,3.97,4.71,104.3,68.34,35.95,0,0,62.07,90.83,52.52,4.69,13.54,19.88,90.62,"Nodo 1 - Pies mayores",2.95,0
"737","19_596_24","IFN2","19_596",31.67,18.64,7.38,272.87,26.35,58.56,39.6,0.35,2.77,4.79,5.47,95.42,62.28,33.14,0,0,0,86.37,46.51,3.73,11.43,16.21,77.87,0,0,0,"Nodo 3 - Pies inventariados",4.84,1.88,13.8,"19_596_31","IFN3","19_596",31,28,24,31.83,17.2,6.5,232.35,17.96,54.04,37.79,0.42,2.64,3.78,4.44,72.18,46.7,25.47,0,0,0,63.85,36.27,2.9,9.48,12.94,61.59,"Nodo 1 - Pies mayores",3.4,1
"738","19_596_25","IFN2","19_596",31.75,20.96,8.45,344.9,21.23,65.83,40.35,0.36,3.11,5.45,6.26,136.56,90.17,46.39,0,0,71.4,125.29,64.8,5.38,15,22.51,107.68,0,0,0,"Nodo 3 - Pies inventariados",4.96,1.95,16,"19_596_32","IFN3","19_596",32,29,25,31.83,19.35,7.5,294.07,14.42,60.79,38.76,0.42,2.96,4.36,5.14,104.17,68.2,35.97,0,0,0,94.19,50.84,4.19,12.46,18,85.49,"Nodo 1 - Pies mayores",3.35,1
"739","19_596_26","IFN2","19_596",31.79,23.65,9,439.19,6.11,74.29,38.04,0.39,3.54,5.51,6.45,183.18,122.17,61.01,0,0,91.56,166.73,86.93,7.87,19.85,31.58,146.24,0,0,0,"Nodo 3 - Pies inventariados",5.15,2,18.5,"19_596_33","IFN3","19_596",33,30,26,31.83,19.95,7,312.59,11.52,62.67,35.09,0.43,3.07,3.99,4.72,103.29,67.66,35.63,0,0,0,89.95,51.96,4.61,13.38,19.61,89.56,"Nodo 1 - Pies mayores",1.45,0
"740","19_596_27","IFN2","19_596",31.76,21.44,9.03,360.86,18.99,67.34,42.11,0.36,3.17,5.8,6.69,152.06,100.72,51.34,0,0,75.81,137.64,70.77,5.78,15.81,23.98,116.34,0,0,0,"Nodo 3 - Pies inventariados",4.99,2.03,16.45,"19_596_34","IFN3","19_596",34,31,27,31.83,20.9,8.5,343.07,7.34,65.66,40.67,0.43,3.19,4.85,5.77,136.58,90.18,46.4,0,0,71.24,124.88,64.65,5.34,14.9,22.34,107.23,"Nodo 1 - Pies mayores",4.45,1.5
"741","19_596_28","IFN2","19_596",123.62,12.49,6.57,122.59,39.57,39.25,52.6,0.33,1.85,4.42,4.98,39.37,24.91,14.46,0,0,0,32.18,18.57,1.06,4.52,5.28,29.43,0,0,0,"Nodo 3 - Pies inventariados",4.44,2.07,8.05,"19_596_35","IFN3","19_596",35,32,28,127.32,8.25,4.5,53.46,28.89,25.92,54.55,0.41,1.28,2.67,3.09,12.22,7.44,4.78,0,0,0,8.14,6.11,0.29,1.72,1.65,9.77,"Nodo 1 - Pies mayores",0.199999999999999,0
"742","19_596_29","IFN2","19_596",31.8,24.32,8.97,464.69,4.64,76.42,36.88,0.39,3.65,5.47,6.41,192.89,128.9,63.99,0,0,96.67,175.22,92.12,8.6,21.19,34.18,156.09,0,0,0,"Nodo 3 - Pies inventariados",5.17,1.97,19.15,"19_596_36","IFN3","19_596",36,33,29,14.15,24,8,452.39,0.79,75.4,33.33,0.45,3.71,4.41,5.29,168.09,111.92,56.17,0,0,91.39,154.03,83.43,8.24,20.54,32.92,145.14,"Nodo 1 - Pies mayores",4.85,1
"743","19_596_3","IFN2","19_596",31.81,25.73,8.93,520.04,0,80.84,34.71,0.4,3.88,5.34,6.3,214.1,143.63,70.47,0,0,104.63,193.9,103.48,10.26,24.15,40.03,177.92,0,0,0,"Nodo 3 - Pies inventariados",5.23,1.93,20.5,"19_596_3","IFN3","19_596",3,888,3,31.83,20.5,7.64,330.06,8.43,64.4,37.26,0.43,3.15,4.33,5.15,118.53,77.96,40.57,0,0,66.55,106.48,58.09,5.03,14.25,21.16,98.52,"Nodo 1 - Pies mayores",0,0.64
"744","19_596_30","IFN2","19_596",31.77,22.04,8.44,381.6,15.42,69.25,38.27,0.37,3.29,5.32,6.16,150.22,99.54,50.68,0,0,78.73,137.57,72.01,6.31,16.86,25.94,121.12,0,0,0,"Nodo 3 - Pies inventariados",5.04,1.94,17,"19_596_37","IFN3","19_596",37,34,30,31.83,19.05,7.5,285.02,15.36,59.85,39.37,0.42,2.91,4.37,5.15,101.08,66.1,34.97,0,0,0,91.39,49.18,3.99,12.02,17.23,82.42,"Nodo 1 - Pies mayores",2.05,1
"745","19_596_4","IFN2","19_596",31.8,24.43,9.56,468.86,1.65,76.76,39.14,0.39,3.66,5.8,6.82,207.13,138.67,68.46,0,0,160.3,191.27,96.75,8.72,21.41,34.62,161.5,0,0,0,"Nodo 3 - Pies inventariados",5.18,2.06,19.25,"19_596_6","IFN3","19_596",6,4,4,31.83,19.75,6.5,306.35,12.51,62.05,32.91,0.43,3.05,3.7,4.37,94.23,61.58,32.66,0,0,0,83.36,48.59,4.47,13.07,19.06,85.19,"Nodo 1 - Pies mayores",0.5,.
